Product,Issue,Consumer complaint narrative,Complaint ID,summarized,cleaned_summarized,0,1,2,3,4,5,6,7,most_likely,max_prob
Credit card or prepaid card,Unauthorized transactions/trans. issues,"My name is XXXX XXXX. My social security number is XXXX. My Rush Card was lost on XXXX/XXXX/2017 after I transferred {$2000.00} to my daughter. I noticed the card was missing on XXXX/XXXX/17 after I searched for it to pay my rent. I called Rush Card immediately to report the loss and noticed several unauthorized transactions on my account as well. RushCard replaced my card, but would not allow me to dispute the charges until after they posted. They also would not send me the dispute form so I wrote a letter of dispute instead. RushCard received it via email on XXXX/XXXX/17 ( assigned ticket code XXXX ) and US Mail on XXXX/XXXX/17 ( assigned ticket code XXXX ) with US Mail tracking number XXXX. RushCard 's cardholder agreement clearly states that cardholders will receive a provisional credit for disputed transactions within 10 business days from the initial dispute. However, today I called their customer service after the 10 days had expired and no credit had been received. I was informed that they will not issue a provisional credit until XXXX XXXX ( which is 30 days from the dispute date ). When I reminded them of the cardholder agreement, they had no response except to repeat that the credit would not appear until XXXX XXXX. The outsourced international representative would not allow me to speak to the dispute department nor a supervisor. I reminded them that XXXX had recently been sued for defrauding their customers this way and RushCard would likely face the same fate if they failed to honor their cardholder agreement. They disconnected the call. My rent is past due and has been assigned to evictions because I am without my funds. I can not afford to become homeless waiting on RushCard any longer",2423189,"However, today I called their customer service after the 10 days had expired and no credit had been received. RushCard 's cardholder agreement clearly states that cardholders will receive a provisional credit for disputed transactions within 10 business days from the initial dispute. I called Rush Card immediately to report the loss and noticed several unauthorized transactions on my account as well. I reminded them that had recently been sued for defrauding their customers this way and RushCard would likely face the same fate if they failed to honor their cardholder agreement. RushCard replaced my card, but would not allow me to dispute the charges until after they posted.", social security number rush card lost transferred daughter noticed card missing searched pay rent called rush card immediately report loss noticed unauthorized transactions account rushcard replaced card allow dispute charges posted send dispute form wrote letter dispute instead rushcard received email assigned ticket code mail assigned ticket code mail tracking number rushcard s cardholder agreement clearly states cardholders receive provisional credit disputed transactions business days initial dispute today called customer service days expired credit received informed issue provisional credit days dispute date reminded cardholder agreement response repeat credit appear outsourced international representative allow speak dispute department supervisor reminded recently sued defrauding customers way rushcard likely face fate failed honor cardholder agreement disconnected rent past assigned evictions funds afford homeless waiting rushcard longer,0.014925177134112835,0.24823103122476045,0.662164363263242,0.01492994032719344,0.014910767576519938,0.014946115903181144,0.014934037058066906,0.01495856751292312,2,2.0
Credit card or prepaid card,Unauthorized transactions/trans. issues,"TIMELINE OF EVENTS RE : FRAUD INVOLVING DIRECT EXPRESS ACCOUNT XXXX/XXXX/17 @ XXXX I went online to make my car payment. I received an error message that my payment could n't go through. 

I went to the Direct Express App. to check my account. My SSA check was deposited on XXXX/XXXX/17 @ XXXX. But my balance showed {$9.00}!! 

I looked at the transaction history and an IVR Transfer was done in the amount of {$1000.00} plus a {$1.00} IVR Transfer fee. -See printout ( How did they know the amount to take out? Even with my account info they could n't see my actual account ) XXXX/XXXX/17 @ XXXX. I called Direct Express @ XXXX. I kept getting a recording saying they were busy and to call later. I was extremely upset! I kept calling over and over until I finally got through. 

I explained the situation. The lady looked at my account then said I needed to be transferred to a level XXXX rep. When she transferred me it again went to a recording that they were busy and to try again later!! By this point I was furious!!! 


At about XXXX. I finally got through again. I again explained the situation and again she said I would need to be transferred to a level 2 rep. I asked her if there was a way to make sure I get through because I had already been through this! She said no. I would just need to keep trying. I said ok! Ill call this number over and over until this is resolved!! Someone stole my money!! When she transferred me I could still hear the noise on her line so she must have warm transferred me. 

I again explained the situation. The guy asked me some questions then said he would forward my dispute to the investigation team and I would receive paperwork in the mail that I need to complete and send back. I asked if he knew how long it would be before I would receive my money back. He said he was n't sure depends on the investigation team. I asked if he was saying I had to wait until after they did the investigation before I would see it. He said yes. I told him I will lose my house and car! He told me he would put a note that I had important payments to make. I asked him if they could just stop the transfer since when I have done transfers its always taken 3 days. He told me no. That the thieves did it to where it was automatic. Like a cash withdrawal. That the money was gone. I asked how the heck they did that? He could n't answer. I then asked if I should make a police report and he said yes, that would speed the process a little. 

( How did someone transfer money from my account automatically when that is not something available to me?! If Direct Express does n't offer that why would they release the funds? ) XXXX/XXXX/17 @ XXXX I called XXXX, explained the situation and that I needed to make a police report. 

XXXX/XXXX/17 @ XXXX Officer XXXX ( Badge # XXXX ) returned my call. I explained the situation, he seemed baffled at how this had happened when I explained the money was transferred. He also did n't understand why it would take so long to get my money back. He asked me to call Direct Express back and ask them ; How the money was taken, Did they have any information on the thieves such as account number or where they were located? I had explained they did n't seem to either want to give me info or have info when I had spoken to them. He gave me a case number ( XXXX ). 

I did some research online to see if this was something that happens often with Direct Express. They have an F from the BBB! I read some of the reviews and was appalled! Why would Social Security continue to do business with them!! - See printout",2425498,"He asked me to call Direct Express back and ask them ; How the money was taken, Did they have any information on the thieves such as account number or where they were located? I then asked if I should make a police report and he said yes, that would speed the process a little. I asked if he knew how long it would be before I would receive my money back. The guy asked me some questions then said he would forward my dispute to the investigation team and I would receive paperwork in the mail that I need to complete and send back. The lady looked at my account then said I needed to be transferred to a level rep.",timeline events fraud involving direct express account went online car payment received error message payment nt went direct express app check account ssa check deposited balance showed looked transaction history ivr transfer plus ivr transfer fee printout know account info nt actual account called direct express kept getting recording saying busy later extremely upset kept calling finally got explained situation lady looked account said needed transferred level rep transferred went recording busy try later point furious  finally got explained situation said need transferred level rep asked way sure said need trying said ok ill number resolved stole money transferred hear noise line warm transferred explained situation guy asked questions said forward dispute investigation team receive paperwork mail need complete send asked knew long receive money said nt sure depends investigation team asked saying wait investigation said yes told lose house car told note important payments asked stop transfer transfers taken days told thieves automatic like cash withdrawal money gone asked heck nt answer asked police report said yes speed process little transfer money account automatically available direct express nt offer release funds called explained situation needed police report officer badge returned explained situation baffled happened explained money transferred nt understand long money asked direct express ask money taken information thieves account number located explained nt want info info spoken gave case number research online happens direct express f bbb read reviews appalled social security continue business printout,0.011747785792736437,0.4940621401297619,0.4354686496891149,0.011748808496308223,0.011736150428710146,0.011751715796588048,0.011740238926834689,0.01174451073994552,1,1.0
Credit card or prepaid card,Fraud or scam,"I purchase a number of reloadit cards from a XXXX and XXXX stores .I added funds to the cards and opened a safe online as the reloadit company told me to do .I loaded the packs to the safe total XXXX $ well reloadit block the safe saying it was illegal use and ask me to send copy 's of receipts of the last three packs that were load to the safe, with proof of I.D I sent the last four receipts, and proof of I.D, The company said to me my case is under review and some one from a risk department will get in contact with me .well it has been almost two months and no department has attempt to call me concerning my funds in the safe. I call every week they want allow me to talk with this so call risk department. ..saying the risk department will contact me nor will they tell me the amount in my safe ....",2423435,"I purchase a number of reloadit cards from a XXXX and XXXX stores .I added funds to the cards and opened a safe online as the reloadit company told me to do .I loaded the packs to the safe total XXXX $ well reloadit block the safe saying it was illegal use and ask me to send copy 's of receipts of the last three packs that were load to the safe, with proof of I.D I sent the last four receipts, and proof of I.D, The company said to me my case is under review and some one from a risk department will get in contact with me .well it has been almost two months and no department has attempt to call me concerning my funds in the safe. I call every week they want allow me to talk with this so call risk department. ..saying the risk department will contact me nor will they tell me the amount in my safe ....",purchase number reloadit cards stores added funds cards opened safe online reloadit company told loaded packs safe total reloadit block safe saying illegal use ask send copy s receipts packs load safe proof d sent receipts proof d company said case review risk department contact months department attempt concerning funds safe week want allow talk risk department saying risk department contact tell safe,0.0229420736641289,0.022973178315225013,0.5404410685612494,0.022968447710521037,0.022944727190957286,0.32180070304094305,0.02296310556112006,0.022966695955855158,2,2.0
Credit card or prepaid card,Unauthorized transactions/trans. issues,"I purchased XXXX {$200.00} MasterCard prepaid cards at XXXX. When I tried to use them about 2 weeks later, almost all of the money had been drained from the cards. I contacted the card issuer, U S Bank customer service and was told to submit copies of the receipts and affidavits that I did not use the cards myself. I was told it would take 45 days to get merchant verification and refund my monies. I was sent XXXX new cards. Only XXXX has XXXX on it. Another one has XXXX. When I check the balance on the other ones, I am told that the information ( card number, expiration date ) is not valid. I am now out {$990.00}. The request was made to replace or restore the balance on XX/XX/2016. I have not used any of the replacement cards.",2422373,"I was sent new cards. I contacted the card issuer, U S Bank customer service and was told to submit copies of the receipts and affidavits that I did not use the cards myself. When I check the balance on the other ones, I am told that the information ( card number, expiration date ) is not valid. When I tried to use them about 2 weeks later, almost all of the money had been drained from the cards. I have not used any of the replacement cards.",purchased mastercard prepaid cards tried use weeks later money drained cards contacted card issuer u s bank customer service told submit copies receipts affidavits use cards told days merchant verification refund monies sent new cards   check balance ones told information card number expiration date valid  request replace restore balance replacement cards,0.01875314139302309,0.01877378650382392,0.8686526266192992,0.018772858558175124,0.018742143375652717,0.018769284299453206,0.01875774439091587,0.018778414859656936,2,2.0
Credit card or prepaid card,Unauthorized transactions/trans. issues,"American Express gift card was used by unknown person in California on XX/XX/2017. We live in NJ and have not been to CA. Two {$1.00} charges to XXXX in XXXX ( card was supposedly swiped-magnetic transaction. Then on same day, online {$270.00} XXXX transaction which put the card at XXXX balance. American Express will not take any action and does not consider this fraud.",2421817,"American Express gift card was used by unknown person in California on Then on same day, online {$270.00} transaction which put the card at balance. American Express will not take any action and does not consider this fraud. Two {$1.00} charges to in ( card was supposedly swiped-magnetic transaction. We live in NJ and have not been to CA.",american express gift card unknown person california live nj charges card supposedly swipedmagnetic transaction day online transaction card balance american express action consider fraud,0.024886593724072315,0.02491990182169726,0.8256028536784755,0.024917490170614474,0.024885754259337985,0.024964684764320115,0.02490878121959661,0.024913940361885666,2,2.0
Credit card or prepaid card,Fraud or scam,"I have a skylight payroll card. In the paperwork it ststes if you use their ATM there will be no fees. Yet when i used it to check my balance it charged me a XXXX every time. I used an ATM out of their network and wasnt charged a XXXX. 

There are checks with this pay card that can be used to take your paycheck off the card all at once that you 're supposed to go to XXXX or XXXX to cash. Yet when i tried to use th8os service NOWHERE will cash them anymore. So i called the contact number to cancel the check and have the money put back on the card. They told me it would take 3 business days to put the money back on the card. After 4 business days it still was n't there and i got evicted because of it.",2420402,So i called the contact number to cancel the check and have the money put back on the card. They told me it would take 3 business days to put the money back on the card. There are checks with this pay card that can be used to take your paycheck off the card all at once that you 're supposed to go to or to cash. Yet when i used it to check my balance it charged me a every time. Yet when i tried to use th8os service NOWHERE will cash them anymore.,skylight payroll card paperwork ststes use atm fees check balance charged time atm network nt charged checks pay card paycheck card supposed cash tried use thos service cash anymore called contact number cancel check money card told business days money card business days nt got evicted,0.02063618476051611,0.8555278051700359,0.02066454518086611,0.020638572393200567,0.020620063562088013,0.02065045209172624,0.02062869516281174,0.020633681678755383,1,1.0
Credit card or prepaid card,Fees,"Oklahoma  Tax Commission giv es state refunds with  a   XXXX   XXXX  . H ad my {$64.00} withdrawn from the card ; had to place two calls  to   XXXX   XXXX   to cancel  the card because the disclosures that accompanied the card said there would be $  XXXX  /month "" Inac tivity Fees '' if you did n't use the card. Got a "" human '' on my second call to cancel ; the   XXXX   XXXX    representative then said I had a balance due for {$.00} for the two calls I placed to cancel ( this was within  5  minutes of the time I withdrew my money at  XXXX    XXXX    ). I asked her if I would be billed for the {$.00} and she said, "" No, your card has been cancelled. '' Called the Oklahoma Tax Commission ; referred back to   XXXX   XXXX   ; tried calling Comerica Bank ( listed on back of card ) and was told, "" The card is issued by the Treasury ). If I had n't cancelled the card, evidently I would have received bills for not using it ( and now, will   XXXX   XXXX   report this to a credit report agency? ). What a racket!",2422221,"H ad my {$64.00} withdrawn from the card ; had to place two calls to to cancel the card because the disclosures that accompanied the card said there would be $ /month "" Inac tivity Fees '' if you did n't use the card. Called the Oklahoma Tax Commission ; referred back to ; tried calling Comerica Bank ( listed on back of card ) and was told, "" The card is issued by the Treasury ). If I had n't cancelled the card, evidently I would have received bills for not using it ( and now, will report this to a credit report agency? I asked her if I would be billed for the {$.00} and she said, "" No, your card has been cancelled. '' Got a "" human '' on my second call to cancel ; the representative then said I had a balance due for {$.00} for the two calls I placed to cancel ( this was within 5 minutes of the time I withdrew my money at ).",oklahoma tax commission giv es state refunds h ad withdrawn card place calls cancel card disclosures accompanied card said month inac tivity fees nt use card got human second cancel representative said balance calls placed cancel minutes time withdrew money asked billed said card cancelled called oklahoma tax commission referred tried calling comerica bank listed card told card issued treasury nt cancelled card evidently received bills report credit report agency  racket,0.017754877350200343,0.01779263943602199,0.782153274770294,0.017781161822499995,0.01774716606556717,0.11122453528042,0.017775306855631404,0.01777103841936515,2,2.0
Credit card or prepaid card,"Managing, opening, or closing account",I have been charged {$4.00} two times to have my card replaced when fraudulent transactions were place on it : both were refunded my the merchants stating they were fraud but DirectExpress will not reverse the fees now I have not received the second replacement card and I am being told I need to pay {$4.00} again or {$13.00} to get a new card overnight. They will not transfer my funds to another outside account without the new missing card number nor will they close the account and send a remittance for the balance. I have no way to get my ssdi without paying more money to get my needed benefits they are basically withholding from me at this point.,2415374,I have been charged {$4.00} two times to have my card replaced when fraudulent transactions were place on it : both were refunded my the merchants stating they were fraud but DirectExpress will not reverse the fees now I have not received the second replacement card and I am being told I need to pay {$4.00} again or {$13.00} to get a new card overnight. They will not transfer my funds to another outside account without the new missing card number nor will they close the account and send a remittance for the balance. I have no way to get my ssdi without paying more money to get my needed benefits they are basically withholding from me at this point.,charged times card replaced fraudulent transactions place refunded merchants stating fraud directexpress reverse fees received second replacement card told need pay new card overnight transfer funds outside account new missing card number close account send remittance balance way ssdi paying money needed benefits basically withholding point,0.018230722358920936,0.4383314049392584,0.4521934424542524,0.018252206850087556,0.018230685765713663,0.01826627496702741,0.01823729283653619,0.018257969828203414,2,2.0
Credit card or prepaid card,Unauthorized transactions/trans. issues,"I have several unauthorized transactions on my account totalling almost XXXX ... .i called to get this money put back on my account ( my cards obviously been compromised so they are sending a new card ) but they told me they could not put the miney back on my account and I would have to wait until the investigatiin was over well i dont have that type of time to wait for MY money, they obviously can tell it is fraud ( XXXX transactions ) so my money should be put back in my account immediately. Customer service sucks and they need to fix the problem!",2415297,"I have several unauthorized transactions on my account totalling almost XXXX ... .i called to get this money put back on my account ( my cards obviously been compromised so they are sending a new card ) but they told me they could not put the miney back on my account and I would have to wait until the investigatiin was over well i dont have that type of time to wait for MY money, they obviously can tell it is fraud ( XXXX transactions ) so my money should be put back in my account immediately. Customer service sucks and they need to fix the problem!",unauthorized transactions account totalling called money account cards obviously compromised sending new card told miney account wait investigatiin nt type time wait money obviously tell fraud transactions money account immediately customer service sucks need fix problem,0.022827727426784877,0.14302557051593223,0.7199179868384434,0.022856435027232277,0.022829054719362397,0.022852938104621603,0.022842560100465828,0.02284772726715736,2,2.0
Credit card or prepaid card,Adding money,"I wired money to PayPal from my bank on XXXX. The money was withdrawn from my bank on XXXX XXXX. I checked my paypal account on XXXX XXXX and the money was n't there. I called them and was told it takes 3 to 5 business days to get the money and was informed the money would be credited to my account on Wednesday at XXXX. When I told them that was not acceptable, they told me that that was how ACH works. I know this not to be the case as I make 2 or 3 wires a week. Usually the money is there the same day or the very latest the next day.",2415606,I called them and was told it takes 3 to 5 business days to get the money and was informed the money would be credited to my account on Wednesday at Usually the money is there the same day or the very latest the next day. The money was withdrawn from my bank on I know this not to be the case as I make 2 or 3 wires a week. I checked my paypal account on and the money was n't there.,wired money paypal bank money withdrawn bank checked paypal account money nt called told takes business days money informed money credited account wednesday told acceptable told ach works know case wires week usually money day latest day,0.022943144268463483,0.8393384510605575,0.02296651109775123,0.022962310709732616,0.02293402367526721,0.02295746993490912,0.022943263182993962,0.022954826070324758,1,1.0
Credit card or prepaid card,"Managing, opening, or closing account","Hello, I recently set up my first online business called XXXX XXXX. This whole process has been a complete learning process for me. After getting off to a slow start, business finally started to pick up for the month of XXXX. I made sure that every single order was processed and shipped out. Now, due to technical issues with my email support server at XXXX, customers were receiving there order confirmation, but were not receiving their shipping confirmation ( tracking numbers ). Being that customers were not receiving there shipping confirmation emails, they began to get worried and as a result, some customers opened disputes on PayPal as there only way of communication. Once I realized the trend with customers saying they are n't receiving tracking and that emails to XXXXXXXXXXXX were not able to be sent, I quickly called XXXX and worked with them to resolve the issue ( support email is working fine now ). As a result of all the disputes filed, PayPal placed an account limitation on my account which prevented me from accessing my money and demanded I provide extra documents and resolve all of the open disputes. ( Fair enough for the commotion ) During this whole process I was working hand in hand with paypal, sent all the required documents, updated every single customer tracking number, and called every single day to resolve all of the open disputes. I 've dealt with very helpful agents, as well as agents who really did not want to help me at all. At one point they even permanently banned me and realized they did not have any reason to, being that I was working with them diligently, and all the information was presented, ( i.e : confirmed proof of deliver to numerous disputes that were opened ), that they appealed there decision and brought my account back to temporary limited access. I had since been working tirelessly to close out all of the disputes, even taking it as far as allowing PayPal to issue full refunds to certain customers for the inconvenience of the whole situation and still allowing them to keep the product they paid for. On XXXX/XXXX/2017 after working with paypal for over an hour, I was finally able to close out all of the disputes. The representative I worked with was amazing and really helped me out. She then transferred me to the limitation department for review and I was greeted by an underwhelming agent who sounded like she hated her job and was n't so motivated to help. She did not allow me any opportunity to explain my situation at hand prior to her decision. After she had already made the decision to permanently ban my account I literally had to beg her to allow me to speak to someone else. She finally got her supervisor to review the account for me, after he reviewed my account, he said there is nothing they can do because I had already had been granted an appeal before, which was absolutely ludicrous. The only reason I had to even get an appeal done was because I had to deal with an agent who messed up and sent my account to review even though I was not even close to closing off the disputes. Of course they would ban my account, and of course I would have to call them and have them check there records and realize there was no reason for all that to have been done, no reason for my account to have been sent for review so early in the first place, being that everything was being worked on faithfully and with honest intentions. I tried to explain this whole situation to them but they were unwilling to even consider my reasoning and just continued to reiterate there is nothing they can do. This whole situation started from a third party issue with my email server hosted by XXXX and it has since been resolved, so to be banned after spending so much time and effort working with PayPal to prove I am a legitimate business is completely unfair and I really feel like I have been XXXX over big time.",2415990,"Once I realized the trend with customers saying they are n't receiving tracking and that emails to were not able to be sent, I quickly called and worked with them to resolve the issue ( support email is working fine now ). At one point they even permanently banned me and realized they did not have any reason to, being that I was working with them diligently, and all the information was presented, ( i.e : confirmed proof of deliver to numerous disputes that were opened ), that they appealed there decision and brought my account back to temporary limited access. ( Fair enough for the commotion ) During this whole process I was working hand in hand with paypal, sent all the required documents, updated every single customer tracking number, and called every single day to resolve all of the open disputes. This whole situation started from a third party issue with my email server hosted by and it has since been resolved, so to be banned after spending so much time and effort working with PayPal to prove I am a legitimate business is completely unfair and I really feel like I have been over big time. Of course they would ban my account, and of course I would have to call them and have them check there records and realize there was no reason for all that to have been done, no reason for my account to have been sent for review so early in the first place, being that everything was being worked on faithfully and with honest intentions.",hello recently set online business called process complete learning process getting slow start business finally started pick month sure single order processed shipped technical issues email support server customers receiving order confirmation receiving shipping confirmation tracking numbers customers receiving shipping confirmation emails began worried result customers opened disputes paypal way communication realized trend customers saying nt receiving tracking emails able sent quickly called worked resolve issue support email working fine result disputes filed paypal placed account limitation account prevented accessing money demanded provide extra documents resolve open disputes fair commotion process working hand hand paypal sent required documents updated single customer tracking number called single day resolve open disputes ve dealt helpful agents agents want help point permanently banned realized reason working diligently information presented ie confirmed proof deliver numerous disputes opened appealed decision brought account temporary limited access working tirelessly close disputes taking far allowing paypal issue refunds certain customers inconvenience situation allowing product paid working paypal hour finally able close disputes representative worked amazing helped transferred limitation department review greeted underwhelming agent sounded like hated job nt motivated help allow opportunity explain situation hand prior decision decision permanently ban account literally beg allow speak finally got supervisor review account reviewed account said granted appeal absolutely ludicrous reason appeal deal agent messed sent account review close closing disputes course ban account course check records realize reason reason account sent review early place worked faithfully honest intentions tried explain situation unwilling consider reasoning continued reiterate situation started party issue email server hosted resolved banned spending time effort working paypal prove legitimate business completely unfair feel like big time,0.010699767943389928,0.010713980644758097,0.010715410203977085,0.729339444928941,0.010689426263827653,0.01072199432242522,0.010725994988291323,0.20639398070438975,3,3.0
Credit card or prepaid card,Unauthorized transactions/trans. issues,"My son, bless his heart, gave me a {$25.00} Mastercard Gift Card for XXXX last year. He paid {$3.00} to have it activated. I put it away to use in a few months for something I really wanted - the card was NEVER OUT OF MY POSSESSION in fact IT WAS NEVER OUT OF MY HOUSE. I signed up online to validate the card but then I put it away. When I finally tried to use the card about 3 months later it was denied and when I looked online 3 charges had been made that used up the card. The card has never been out of my possession and it is very suspicious that all 3 of the charges were made at a XXXX Gas Station in XXXX, Missouri and XXXX, Missouri which is close to where my son bought the card. I called right away and was told to fax in a bunch of stuff which I did and had to pay for the fax fee. Then later they said MAIL US SOME STUFF which I did and paid for postage - a month later they wrote me and said SORRY YOU WAITED too long - there is a 3-month time period you have to contact us by. They did n't say 3-months past what? It should n't matter because THEY CHOSE to allow charges to be made without the card present. But it does n't matter to them because they got their money so XXXX me and my son too. But it was not 3 months past the last charge was added but there is no warning that people copy the 3-digit code and can use these. They say KEEP IT IN A SAFE PLACE which I did - they do n't warn you that you better check it EVERY DAY or someone might steal your money. So this is just wrong - they let the money be stolen and they do n't warn you when you buy it that they will let someone steal your money. If I had the card locked up in a bank vault somewhere would have made no difference. They do n't care they got their money - they had me jump thru their hoops and they ignore the attorney general and I am frankly XXXX this is LEGALIZED THEFT. If its a credit or a debit card you have some recourse but with "" Gift Cards '' ( should be called ROB YOU OF YOUR MONEY CARDS ) they thumb their nose at you and send a letter after you jump their hoops saying "" we 're so sorry ( yeah right ) but there 's nothing we can do because its past 3 months ''. They CAN do something - they can do the right thing but they do n't want to because they are crooks. I have alread spent so much time and money pursuing this - my son did n't give me this gift so I could waste 40 or so hours trying to get {$25.00} - he got screwed and so did I but TOO BAD. So I contacted the Missouri Attorney General and took great care getting all the documents and attachments just right and they finally wrote the company and the company ignored them so it is nearly a year now since my son gave me the card and I have spent 100 's of ours pursuing this and I have had expenses jumping thru the company hoops after which they told me WE ARE SO SORRY WE CA N'T HELP YOU ARE TOO LATE. Too late? As soon as I found out I contacted them - I thought since the card was with me locked inside my house it was safe but NO ONE CARES.",2414768,So I contacted the Missouri Attorney General and took great care getting all the documents and attachments just right and they finally wrote the company and the company ignored them so it is nearly a year now since my son gave me the card and I have spent 100 's of ours pursuing this and I have had expenses jumping thru the company hoops after which they told me WE ARE SO SORRY WE CA N'T HELP YOU ARE TOO LATE. I put it away to use in a few months for something I really wanted - the card was NEVER OUT OF MY POSSESSION in fact IT WAS NEVER OUT OF MY HOUSE. When I finally tried to use the card about 3 months later it was denied and when I looked online 3 charges had been made that used up the card. I have alread spent so much time and money pursuing this - my son did n't give me this gift so I could waste 40 or so hours trying to get {$25.00} - he got screwed and so did I but TOO BAD. They say KEEP IT IN A SAFE PLACE which I did - they do n't warn you that you better check it EVERY DAY or someone might steal your money.,son bless heart gave mastercard gift card year paid activated away use months wanted card possession fact house signed online validate card away finally tried use card months later denied looked online charges card card possession suspicious charges gas station missouri missouri close son bought card called right away told fax bunch stuff pay fax fee later said mail stuff paid postage month later wrote said sorry waited long month time period contact nt months past nt matter chose allow charges card present nt matter got money son months past charge added warning people copy digit code use safe place nt warn better check day steal money wrong let money stolen nt warn buy let steal money card locked bank vault difference nt care got money jump hoops ignore attorney general frankly legalized theft credit debit card recourse gift cards called rob money cards thumb nose send letter jump hoops saying sorry yeah right s past months right thing nt want crooks alread spent time money pursuing son nt gift waste hours trying got screwed bad contacted missouri attorney general took great care getting documents attachments right finally wrote company company ignored nearly year son gave card spent s pursuing expenses jumping company hoops told sorry nt help late late soon found contacted thought card locked inside house safe cares,0.011954324222597602,0.5209468147266965,0.40733535973073626,0.01195717608651956,0.011939998247271818,0.01195694706047942,0.011955055774368966,0.011954324151329833,1,1.0
Credit card or prepaid card,Fees,"I bought a {$400.00} prepaid Mastercard at XXXX in XX/XX/2017. When I got home, the card would not work so I called the prepaid company. They said that the card was flagged as fraudulent on XX/XX/2017, but they still allowed the sale to go through at XXXX. The card company offered to refund the gift card balance, but not the {$13.00} activation fee, even though the cards were never activated due to the fraud flag. They said that they have a policy to never refund activation fees, even better in cases like mine where a fraud flag prohibited activation. So now I have to wait 2 weeks for my {$400.00} refund AND the card company still earned {$13.00} off of my troubles.",2415190,"The card company offered to refund the gift card balance, but not the {$13.00} activation fee, even though the cards were never activated due to the fraud flag. When I got home, the card would not work so I called the prepaid company. So now I have to wait 2 weeks for my {$400.00} refund AND the card company still earned {$13.00} off of my troubles. They said that the card was flagged as fraudulent on but they still allowed the sale to go through at They said that they have a policy to never refund activation fees, even better in cases like mine where a fraud flag prohibited activation.",bought prepaid mastercard got home card work called prepaid company said card flagged fraudulent allowed sale card company offered refund gift card balance activation fee cards activated fraud flag said policy refund activation fees better cases like fraud flag prohibited activation wait weeks refund card company earned troubles,0.020847109997295606,0.020889145122923402,0.5088375480347102,0.020883244376729275,0.02084964771022465,0.36595071468158913,0.0208594431904884,0.020883146886039355,2,2.0
Credit card or prepaid card,Fees,"I received a {$50.00} American Express Prepaid Reward card as a rebate for a purchase in XX/XX/2015. Upon receiving the card, I noted an expiration date of XX/XX/XXXX and have carried it in my wallet ever since. When I went to use the card today, I was shocked to learn that there was only {$2.00} available on the card. 

I have since carefully reviewed the back of the card, which includes the following text : "" FUNDS EXPIRE ON THE DATE PRINTED ON THE FRONT OF THE CARD. SUBJECT TO APPLICABLE LAW, A {$3.00} MONTHLY FEE WILL BE ASSESSED AGAINST CARD BALANCE STARTING 7 MONTHS AFTER CARD ISSUANCE. '' In my case, these fees added up to {$48.00}. 

I am disappointed that American Express has taken away 96 % of my rebate amount, when the front of the card indicates the funds do not expire for four more years and there is no asterisk, footnote, or other disclaimer on the front of the card that would cause a consumer to inquire about further restrictions or limitations. Had I not used the card today, the funds would have been entirely depleted next month. Thus, at the very least, the expiration date on the front of the card should read XX/XX/XXXX. 

Furthermore, American Express is certainly aware of whether it will charge such fees "" under applicable law, '' while the average consumer is not. In fairness, it would be helpful for American Express to include a web address after this disclosure, pointing cardholders to a page on their website providing more specific information about the fees it assesses for its prepaid cards in each state.",2414907,"I am disappointed that American Express has taken away 96 % of my rebate amount, when the front of the card indicates the funds do not expire for four more years and there is no asterisk, footnote, or other disclaimer on the front of the card that would cause a consumer to inquire about further restrictions or limitations. SUBJECT TO APPLICABLE LAW, A {$3.00} MONTHLY FEE WILL BE ASSESSED AGAINST CARD BALANCE STARTING 7 MONTHS AFTER CARD ISSUANCE. '' I have since carefully reviewed the back of the card, which includes the following text : "" FUNDS EXPIRE ON THE DATE PRINTED ON THE FRONT OF THE CARD. Upon receiving the card, I noted an expiration date of and have carried it in my wallet ever since. In fairness, it would be helpful for American Express to include a web address after this disclosure, pointing cardholders to a page on their website providing more specific information about the fees it assesses for its prepaid cards in each state.",received american express prepaid reward card rebate purchase receiving card noted expiration date carried wallet went use card today shocked learn available card carefully reviewed card includes following text funds expire date printed card subject applicable law monthly fee assessed card balance starting months card issuance case fees added disappointed american express taken away rebate card indicates funds expire years asterisk footnote disclaimer card cause consumer inquire restrictions limitations card today funds entirely depleted month expiration date card read furthermore american express certainly aware charge fees applicable law average consumer fairness helpful american express include web address disclosure pointing cardholders page website providing specific information fees assesses prepaid cards state,0.014274211285014835,0.014141673078011667,0.014135823377839304,0.014140807508213811,0.014109261004264165,0.900946672778509,0.014130190968472008,0.01412135999967513,5,5.0
